Date,Ticker,Open,High,Low,Close,Volume
2023-02-20,INFY,1118.72,1119.31,1115.62,1118.18,1793416
2023-02-21,INFY,1119.97,1122.08,1118.43,1123.58,1913613
2023-02-22,INFY,1120.47,1121.3,1117.4,1121.67,2103765
2023-02-23,INFY,1119.16,1120.75,1118.04,1120.09,4763055
2023-02-24,INFY,1120.63,1122.01,1120.34,1120.27,4839112
2023-02-27,INFY,1125.15,1125.59,1123.06,1124.53,4250583
2023-02-28,INFY,1124.01,1127.47,1122.64,1123.73,1049430
2023-03-01,INFY,1122.81,1124.14,1120.95,1123.89,4999164
2023-03-02,INFY,1125.67,1128.99,1123.06,1124.68,3749092
2023-03-03,INFY,1121.69,1123.39,1118.96,1120.62,4548076
2023-03-06,INFY,1117.88,1118.67,1113.7,1118.42,4180814
2023-03-07,INFY,1117.57,1119.07,1114.83,1117.89,1496056
2023-03-08,INFY,1118.02,1118.05,1115.53,1117.25,1627939
2023-03-09,INFY,1120.09,1122.66,1119.09,1119.0,4422334
2023-03-10,INFY,1118.31,1119.44,1116.08,1119.75,4061005
2023-03-13,INFY,1114.37,1117.7,1111.2,1114.72,3905907
2023-03-14,INFY,1114.28,1114.87,1113.18,1112.92,3115319
2023-03-15,INFY,1115.51,1117.08,1114.26,1114.22,4155795
2023-03-16,INFY,1113.08,1113.66,1113.07,1112.72,2759718
2023-03-17,INFY,1112.51,1112.76,1110.42,1113.24,1848419
2023-03-20,INFY,1111.59,1112.82,1109.29,1112.19,2576090
2023-03-21,INFY,1109.22,1111.97,1105.85,1110.35,3043536
2023-03-22,INFY,1110.64,1113.74,1110.19,1109.15,1418777
2023-03-23,INFY,1109.18,1112.25,1108.96,1109.4,3997160
2023-03-24,INFY,1109.62,1110.96,1106.6,1111.05,1887555
2023-03-27,INFY,1107.8,1112.78,1106.97,1109.13,1036738
2023-03-28,INFY,1105.94,1107.27,1104.92,1106.3,2910802
2023-03-29,INFY,1107.16,1108.69,1106.45,1109.51,3998696
2023-03-30,INFY,1112.33,1112.89,1111.31,1112.94,4963815
2023-03-31,INFY,1108.86,1112.57,1108.31,1109.9,4508281
2023-04-03,INFY,1107.74,1108.55,1106.85,1107.78,1805286
2023-04-04,INFY,1109.95,1112.5,1109.4,1109.17,1448262
2023-04-05,INFY,1106.93,1109.19,1106.08,1106.05,3014755
2023-04-06,INFY,1109.39,1110.63,1105.45,1109.57,4100370
2023-04-07,INFY,1108.78,1108.97,1108.63,1108.57,1609099
2023-04-10,INFY,1107.44,1107.45,1106.74,1105.67,1206483
2023-04-11,INFY,1106.06,1106.55,1104.92,1105.03,1961637
2023-04-12,INFY,1110.23,1110.31,1109.27,1109.91,3395211
2023-04-13,INFY,1107.22,1108.07,1106.32,1107.95,1456604
2023-04-14,INFY,1107.01,1107.7,1106.06,1107.0,1864221
2023-04-17,INFY,1111.06,1111.99,1111.05,1110.99,1249811
2023-04-18,INFY,1108.14,1109.67,1107.89,1107.16,2077313
2023-04-19,INFY,1109.87,1110.72,1105.67,1109.89,2815342
2023-04-20,INFY,1103.84,1106.22,1102.53,1105.15,1138973
2023-04-21,INFY,1102.87,1104.28,1102.29,1103.03,2131670
2023-04-24,INFY,1104.23,1106.09,1100.36,1102.72,1478085
2023-04-25,INFY,1100.78,1101.12,1098.39,1099.53,1534289
2023-04-26,INFY,1101.99,1103.86,1100.26,1102.58,2532340
2023-04-27,INFY,1102.56,1104.17,1102.15,1102.33,2274645
2023-04-28,INFY,1099.38,1100.02,1098.55,1099.3,2431524
2023-05-01,INFY,1102.69,1104.58,1098.79,1102.08,1949315
2023-05-02,INFY,1103.65,1109.22,1101.99,1104.15,2933546
2023-05-03,INFY,1103.64,1105.61,1102.46,1103.34,4897034
2023-05-04,INFY,1105.34,1107.68,1103.44,1105.15,1646888
2023-05-05,INFY,1107.83,1109.37,1105.09,1106.98,1365218
2023-05-08,INFY,1112.94,1117.5,1112.04,1113.87,4014602
2023-05-09,INFY,1112.27,1112.7,1110.47,1112.05,2108065
2023-05-10,INFY,1113.28,1113.37,1112.06,1113.89,3135048
2023-05-11,INFY,1113.64,1115.56,1110.43,1112.45,2799070
2023-05-12,INFY,1115.24,1118.37,1114.41,1116.97,3551287
2023-05-15,INFY,1115.11,1116.11,1112.58,1116.38,1250616
2023-05-16,INFY,1114.98,1116.53,1111.63,1113.07,1781801
2023-05-17,INFY,1117.02,1119.01,1115.17,1116.22,3924511
2023-05-18,INFY,1119.05,1119.67,1117.17,1119.53,2018282
2023-05-19,INFY,1123.96,1124.05,1120.91,1122.64,2540322
2023-05-22,INFY,1124.64,1126.31,1123.79,1124.51,1489200
2023-05-23,INFY,1124.97,1126.07,1124.83,1125.4,1949834
2023-05-24,INFY,1123.35,1123.88,1120.86,1123.16,2251344
2023-05-25,INFY,1125.8,1126.89,1123.45,1126.34,4320370
2023-05-26,INFY,1123.66,1123.98,1122.52,1122.96,3517219
2023-05-29,INFY,1124.42,1125.52,1123.82,1122.18,4166913
2023-05-30,INFY,1125.24,1125.5,1124.23,1126.23,4347693
2023-05-31,INFY,1125.0,1125.04,1124.88,1125.98,3022780
2023-06-01,INFY,1127.53,1129.33,1127.41,1130.04,4796750
2023-06-02,INFY,1129.36,1130.63,1126.48,1127.16,4657627
2023-06-05,INFY,1126.7,1127.44,1123.57,1127.45,2000834
2023-06-06,INFY,1130.57,1132.25,1130.29,1128.6,1332444
2023-06-07,INFY,1125.42,1126.12,1124.94,1127.18,4225853
2023-06-08,INFY,1129.73,1130.22,1129.57,1130.22,1978227
2023-06-09,INFY,1130.09,1130.26,1126.87,1129.14,2058613
2023-06-12,INFY,1131.18,1132.02,1130.51,1131.96,1165177
2023-06-13,INFY,1134.23,1136.03,1131.03,1133.68,4806508
2023-06-14,INFY,1132.5,1135.11,1131.0,1132.8,4883125
2023-06-15,INFY,1134.83,1135.4,1130.6,1135.03,3869297
2023-06-16,INFY,1137.11,1139.25,1134.77,1138.85,2148693
2023-06-19,INFY,1135.63,1136.16,1134.82,1137.44,3106931
2023-06-20,INFY,1137.69,1139.69,1136.56,1137.09,4681460
2023-06-21,INFY,1134.38,1137.77,1132.54,1135.43,1090654
2023-06-22,INFY,1137.25,1141.23,1136.72,1137.61,4115334
2023-06-23,INFY,1137.5,1138.8,1134.61,1136.08,4606006
2023-06-26,INFY,1140.29,1142.01,1139.06,1139.6,2224175
2023-06-27,INFY,1141.45,1141.95,1139.33,1143.79,4218351
2023-06-28,INFY,1139.46,1140.19,1136.71,1139.82,2434869
2023-06-29,INFY,1141.79,1144.98,1139.39,1142.79,4547737
2023-06-30,INFY,1142.08,1142.23,1138.28,1141.87,1167454
2023-07-03,INFY,1143.23,1144.99,1143.21,1142.69,1395365
2023-07-04,INFY,1146.41,1146.97,1145.33,1146.43,2527013
2023-07-05,INFY,1140.55,1140.67,1137.83,1140.29,2876355
2023-07-06,INFY,1137.83,1141.72,1135.34,1136.34,2703842
2023-07-07,INFY,1139.33,1141.16,1137.49,1138.33,1314976
2023-07-10,INFY,1141.79,1142.35,1140.65,1142.49,1222786
2023-07-11,INFY,1141.71,1142.24,1141.13,1141.32,2521343
2023-07-12,INFY,1141.5,1144.85,1140.88,1141.52,1412882
2023-07-13,INFY,1142.29,1142.35,1140.91,1142.53,4148424
2023-07-14,INFY,1139.83,1140.5,1138.82,1140.15,1949677
2023-07-17,INFY,1139.3,1139.38,1138.95,1140.44,3109778
2023-07-18,INFY,1141.66,1142.47,1141.13,1140.57,3275511
2023-07-19,INFY,1139.61,1139.68,1137.04,1140.18,1053303
2023-07-20,INFY,1141.34,1145.26,1139.83,1142.09,4095506
2023-07-21,INFY,1141.24,1144.33,1138.23,1142.23,4452665
2023-07-24,INFY,1142.38,1143.08,1141.95,1140.96,1754969
2023-07-25,INFY,1143.17,1146.31,1141.31,1143.43,4570235
2023-07-26,INFY,1140.87,1141.57,1139.73,1142.59,4978367
2023-07-27,INFY,1145.07,1146.51,1143.23,1144.97,2868492
2023-07-28,INFY,1146.88,1149.77,1146.68,1147.37,4757781
2023-07-31,INFY,1148.67,1150.24,1148.13,1149.45,4282558
2023-08-01,INFY,1156.16,1157.29,1156.02,1155.13,2113071
2023-08-02,INFY,1152.06,1153.34,1151.64,1153.89,3784763
2023-08-03,INFY,1155.33,1156.11,1154.05,1155.83,3412103
2023-08-04,INFY,1157.06,1158.02,1154.63,1157.58,3873559
2023-08-07,INFY,1155.59,1155.66,1151.49,1153.93,1490585
2023-08-08,INFY,1152.21,1152.97,1149.67,1153.0,2256367
2023-08-09,INFY,1150.54,1150.78,1149.55,1151.05,3203961
2023-08-10,INFY,1156.08,1157.35,1155.35,1157.7,3308840
2023-08-11,INFY,1153.28,1155.21,1150.75,1152.97,1838206
2023-08-14,INFY,1153.32,1158.09,1150.8,1152.33,2385335
2023-08-15,INFY,1152.28,1152.64,1148.81,1151.6,2493433
2023-08-16,INFY,1153.61,1156.65,1152.84,1153.1,2775750
2023-08-17,INFY,1150.23,1151.69,1149.65,1149.11,1974771
2023-08-18,INFY,1151.02,1151.48,1147.56,1152.31,2367921
2023-08-21,INFY,1153.13,1154.6,1152.41,1154.46,1561085
2023-08-22,INFY,1149.56,1151.55,1148.76,1149.36,1134135
2023-08-23,INFY,1146.59,1146.83,1144.98,1146.2,4645600
2023-08-24,INFY,1152.63,1155.78,1151.96,1150.81,1567435
2023-08-25,INFY,1153.0,1154.96,1148.12,1153.69,1502063
2023-08-28,INFY,1151.73,1153.23,1150.55,1153.38,3953012
2023-08-29,INFY,1152.41,1154.1,1151.0,1151.77,2132233
2023-08-30,INFY,1154.38,1157.35,1153.27,1154.27,3248828
2023-08-31,INFY,1156.77,1158.64,1156.45,1157.2,3612136
2023-09-01,INFY,1155.07,1155.28,1153.79,1156.79,3123636
2023-09-04,INFY,1156.46,1157.89,1151.36,1156.66,1697690
2023-09-05,INFY,1156.19,1163.9,1154.51,1156.38,1390737
2023-09-06,INFY,1159.05,1161.2,1157.94,1159.23,1059321
2023-09-07,INFY,1161.05,1164.42,1160.43,1159.63,1494915
2023-09-08,INFY,1160.09,1161.27,1158.4,1158.64,4325927
2023-09-11,INFY,1161.46,1161.52,1157.85,1160.65,4246486
2023-09-12,INFY,1163.17,1167.41,1161.71,1164.18,2064404
2023-09-13,INFY,1158.33,1160.32,1157.05,1157.99,2962147
2023-09-14,INFY,1155.12,1156.13,1153.65,1154.59,2053533
2023-09-15,INFY,1156.03,1157.44,1154.05,1155.49,1805103
2023-09-18,INFY,1153.8,1156.81,1151.48,1153.67,1976084
2023-09-19,INFY,1151.63,1154.58,1149.56,1153.33,4268566
2023-09-20,INFY,1152.21,1152.59,1148.13,1152.06,1104596
2023-09-21,INFY,1152.7,1152.96,1150.16,1151.91,3587207
2023-09-22,INFY,1151.72,1152.4,1150.13,1151.74,3747494
2023-09-25,INFY,1150.51,1151.22,1150.23,1152.27,1976054
2023-09-26,INFY,1149.64,1150.01,1148.92,1149.13,3695672
2023-09-27,INFY,1144.82,1145.73,1140.76,1143.63,4387063
2023-09-28,INFY,1144.53,1144.81,1142.32,1144.03,2782284
2023-09-29,INFY,1144.58,1145.41,1144.2,1144.7,3565499
2023-10-02,INFY,1148.12,1148.3,1146.36,1148.8,3959079
2023-10-03,INFY,1141.48,1142.8,1139.02,1142.49,3608789
2023-10-04,INFY,1142.02,1142.03,1141.52,1140.98,3489094
2023-10-05,INFY,1141.41,1142.84,1139.53,1140.46,2850391
2023-10-06,INFY,1138.6,1140.16,1135.22,1138.27,3630332
2023-10-09,INFY,1140.44,1141.11,1138.87,1141.12,4959940
2023-10-10,INFY,1143.77,1144.01,1141.95,1142.51,1381945
2023-10-11,INFY,1145.55,1145.62,1144.63,1144.94,3453553
2023-10-12,INFY,1144.03,1145.86,1143.66,1143.43,2199037
2023-10-13,INFY,1143.69,1144.68,1141.15,1144.63,1119478
2023-10-16,INFY,1146.69,1147.09,1144.37,1147.22,4190809
2023-10-17,INFY,1145.46,1145.7,1143.52,1146.37,2306610
2023-10-18,INFY,1152.2,1153.42,1151.73,1153.54,1359049
2023-10-19,INFY,1151.41,1151.55,1149.25,1151.1,4637258
2023-10-20,INFY,1151.01,1153.01,1148.89,1149.82,3372391
2023-10-23,INFY,1153.63,1154.0,1150.33,1152.45,4085413
2023-10-24,INFY,1158.14,1158.6,1156.76,1156.3,4172362
2023-10-25,INFY,1155.34,1156.76,1153.9,1154.89,1179311
2023-10-26,INFY,1156.03,1159.96,1150.96,1155.64,1921181
2023-10-27,INFY,1157.27,1158.56,1156.13,1158.05,4058435
2023-10-30,INFY,1164.43,1167.76,1163.94,1164.44,1572161
2023-10-31,INFY,1165.84,1167.56,1165.61,1165.35,1091084
2023-11-01,INFY,1165.78,1166.01,1163.09,1165.67,3563238
2023-11-02,INFY,1162.3,1162.9,1162.12,1161.26,3797264
2023-11-03,INFY,1165.39,1166.48,1164.53,1166.41,2894806
2023-11-06,INFY,1168.81,1172.56,1167.67,1168.03,1300076
2023-11-07,INFY,1166.13,1166.84,1164.02,1164.99,3696009
2023-11-08,INFY,1166.12,1167.22,1165.52,1166.93,1907980
2023-11-09,INFY,1167.26,1167.58,1165.88,1167.83,2171369
2023-11-10,INFY,1168.41,1168.95,1168.12,1166.69,1258406
2023-11-13,INFY,1167.19,1169.99,1167.03,1168.05,4914281
2023-11-14,INFY,1166.62,1167.13,1166.4,1165.88,1590108
2023-11-15,INFY,1162.35,1165.26,1160.84,1161.97,4381647
2023-11-16,INFY,1165.29,1167.03,1164.15,1165.48,3725314
2023-11-17,INFY,1164.33,1165.32,1161.57,1164.91,4757667
2023-11-20,INFY,1166.28,1166.5,1162.26,1166.72,3416059
2023-11-21,INFY,1168.1,1169.04,1164.92,1168.05,4230083
2023-11-22,INFY,1168.75,1169.49,1166.1,1168.32,1040291
2023-11-23,INFY,1168.33,1168.37,1165.49,1168.74,3599695
2023-11-24,INFY,1169.03,1169.29,1166.65,1168.91,1471464
2023-11-27,INFY,1168.63,1169.82,1168.36,1170.44,2410053
2023-11-28,INFY,1171.13,1173.5,1165.51,1171.71,1949801
2023-11-29,INFY,1173.51,1176.33,1172.33,1172.58,3520959
2023-11-30,INFY,1170.66,1175.38,1167.84,1170.18,1286619
2023-12-01,INFY,1173.62,1175.37,1171.65,1173.67,1053603
2023-12-04,INFY,1177.51,1181.07,1176.5,1178.81,3902934
2023-12-05,INFY,1173.57,1174.02,1172.7,1174.98,3849532
2023-12-06,INFY,1177.92,1178.25,1176.78,1177.52,3432587
2023-12-07,INFY,1177.33,1178.11,1175.45,1176.39,4506729
2023-12-08,INFY,1177.53,1179.51,1176.47,1176.47,1784222
2023-12-11,INFY,1179.1,1179.17,1178.63,1179.35,3834699
2023-12-12,INFY,1180.98,1181.22,1179.84,1183.28,3439035
2023-12-13,INFY,1180.53,1182.01,1177.87,1181.07,2596383
2023-12-14,INFY,1181.76,1183.52,1181.32,1180.17,4474648
2023-12-15,INFY,1177.17,1179.0,1176.58,1176.44,1856127
2023-12-18,INFY,1177.59,1180.98,1175.07,1176.97,1346553
2023-12-19,INFY,1179.71,1180.67,1178.42,1178.89,2302194
2023-12-20,INFY,1174.03,1175.62,1173.06,1173.64,1666140
2023-12-21,INFY,1177.95,1178.39,1176.56,1178.32,2824018
2023-12-22,INFY,1182.29,1182.39,1180.75,1182.97,1139733
2023-12-25,INFY,1184.79,1187.12,1180.83,1185.89,1494807
2023-12-26,INFY,1185.41,1186.82,1184.47,1185.93,1028512
2023-12-27,INFY,1184.67,1185.88,1183.34,1182.72,2066979
2023-12-28,INFY,1184.95,1185.94,1183.16,1183.89,2615847
2023-12-29,INFY,1185.17,1187.5,1182.65,1185.01,2877557
2024-01-01,INFY,1184.69,1187.28,1184.14,1184.84,3978669
2024-01-02,INFY,1186.89,1189.68,1183.74,1187.75,3932303
2024-01-03,INFY,1189.42,1191.43,1188.41,1189.46,3430145
2024-01-04,INFY,1191.1,1192.74,1188.92,1191.15,3734791
2024-01-05,INFY,1188.7,1191.8,1187.39,1188.93,1469004
2024-01-08,INFY,1190.6,1191.37,1190.26,1190.35,1775872
2024-01-09,INFY,1187.87,1187.96,1183.63,1187.96,1107915
2024-01-10,INFY,1187.45,1189.74,1186.12,1188.57,2336176
2024-01-11,INFY,1187.24,1188.64,1182.98,1187.16,2278790
2024-01-12,INFY,1189.2,1193.69,1184.0,1189.17,1975599
2024-01-15,INFY,1192.62,1194.53,1190.14,1192.58,2057037
2024-01-16,INFY,1187.48,1187.79,1181.78,1188.78,4829033
2024-01-17,INFY,1189.2,1191.54,1189.04,1188.09,3537058
2024-01-18,INFY,1192.97,1194.13,1190.99,1194.74,3691803
2024-01-19,INFY,1189.48,1192.35,1189.27,1188.3,3186059
2024-01-22,INFY,1190.6,1191.03,1187.81,1189.94,3699879
2024-01-23,INFY,1184.41,1186.26,1182.75,1185.16,4034543
2024-01-24,INFY,1182.72,1182.73,1179.32,1183.75,2798008
2024-01-25,INFY,1186.27,1188.31,1183.95,1184.86,3520471
2024-01-26,INFY,1184.97,1185.64,1184.16,1183.88,2390656
2024-01-29,INFY,1187.73,1188.53,1187.59,1188.0,1646800
2024-01-30,INFY,1187.65,1187.82,1185.91,1189.99,3882597
2024-01-31,INFY,1186.38,1187.32,1185.92,1187.63,1428059
2024-02-01,INFY,1189.12,1189.39,1188.99,1188.87,1705824
2024-02-02,INFY,1185.69,1185.99,1185.52,1183.27,2818519
2024-02-05,INFY,1184.23,1185.77,1181.55,1184.32,3963310
2024-02-06,INFY,1183.28,1184.15,1182.62,1183.64,1608492
2024-02-07,INFY,1182.3,1186.82,1180.44,1181.92,4701885
2024-02-08,INFY,1181.65,1184.11,1179.91,1180.8,1123263
2024-02-09,INFY,1182.75,1185.69,1181.44,1182.91,2046853
2024-02-12,INFY,1183.31,1188.05,1180.51,1182.37,2830996
2024-02-13,INFY,1186.27,1186.42,1185.86,1188.14,1965356
2024-02-14,INFY,1188.94,1190.72,1186.28,1190.45,1831733
2024-02-15,INFY,1190.75,1191.79,1190.16,1191.4,2489283
2024-02-16,INFY,1191.94,1193.99,1191.79,1192.03,1900000
2024-02-19,INFY,1187.74,1187.86,1187.67,1187.08,2687414
2024-02-20,INFY,1188.74,1189.07,1186.69,1188.72,3144521
2024-02-21,INFY,1189.54,1191.05,1187.83,1191.18,4001080
2024-02-22,INFY,1193.11,1194.18,1192.72,1193.98,2778467
2024-02-23,INFY,1195.34,1195.91,1194.8,1195.54,3620620
2024-02-26,INFY,1195.57,1196.91,1193.67,1196.49,2882339
2024-02-27,INFY,1196.37,1196.43,1196.18,1196.91,1028911
2024-02-28,INFY,1193.56,1197.38,1190.86,1193.96,3221128
2024-02-29,INFY,1195.35,1196.74,1192.14,1196.34,3338462
2024-03-01,INFY,1199.33,1200.59,1197.74,1199.84,1242051
2024-03-04,INFY,1198.22,1198.32,1195.77,1199.08,3365817
2024-03-05,INFY,1198.17,1199.92,1196.19,1198.33,3136275
2024-03-06,INFY,1198.12,1198.77,1195.82,1197.87,3543239
2024-03-07,INFY,1196.11,1196.67,1195.07,1195.56,4439386
2024-03-08,INFY,1201.41,1203.24,1198.72,1200.74,1037539
2024-03-11,INFY,1198.22,1200.3,1197.64,1196.61,2870472
2024-03-12,INFY,1194.58,1195.16,1193.03,1193.66,4715242
2024-03-13,INFY,1196.15,1200.12,1193.33,1195.21,3536599
2024-03-14,INFY,1197.64,1202.42,1197.13,1197.13,3692772
2024-03-15,INFY,1200.23,1201.76,1198.93,1201.79,3655016
2024-03-18,INFY,1201.61,1201.74,1200.96,1201.45,2026151
2024-03-19,INFY,1201.74,1203.63,1199.6,1201.98,1003293
2024-03-20,INFY,1201.02,1202.83,1200.68,1201.3,1369945
2024-03-21,INFY,1197.97,1198.39,1197.95,1199.56,3231683
2024-03-22,INFY,1193.05,1194.13,1193.0,1192.48,3902387
2024-03-25,INFY,1195.11,1198.57,1194.93,1194.88,1856192
2024-03-26,INFY,1196.68,1198.33,1195.01,1196.58,4939731
2024-03-27,INFY,1199.11,1200.96,1197.65,1200.24,1025772
2024-03-28,INFY,1199.26,1199.73,1197.77,1200.6,3937303
2024-03-29,INFY,1201.69,1203.34,1198.45,1202.17,3635611
2024-04-01,INFY,1203.27,1204.38,1202.59,1204.51,4259355
2024-04-02,INFY,1202.95,1204.75,1201.16,1203.13,3739652
2024-04-03,INFY,1202.84,1204.35,1201.24,1202.66,1891487
2024-04-04,INFY,1205.6,1208.01,1205.08,1206.78,2648117
2024-04-05,INFY,1206.85,1208.52,1205.23,1207.34,4882035
2024-04-08,INFY,1206.75,1206.98,1205.26,1206.01,4479645
2024-04-09,INFY,1203.6,1204.71,1202.33,1204.6,1501311
2024-04-10,INFY,1207.36,1209.14,1206.93,1207.16,2451028
2024-04-11,INFY,1204.99,1205.56,1201.5,1204.66,1698473
2024-04-12,INFY,1206.65,1210.18,1206.59,1207.54,3144079
2024-04-15,INFY,1203.11,1203.61,1202.6,1203.02,4314887
2024-04-16,INFY,1206.59,1206.84,1205.79,1206.98,3246475
2024-04-17,INFY,1207.67,1210.09,1204.55,1208.34,1886111
2024-04-18,INFY,1207.47,1207.65,1206.14,1206.68,1654616
2024-04-19,INFY,1207.19,1210.18,1206.98,1207.58,1368578
2024-04-22,INFY,1209.81,1210.89,1208.79,1211.16,2922329
2024-04-23,INFY,1210.79,1215.49,1207.1,1209.83,4367523
2024-04-24,INFY,1209.56,1211.92,1208.78,1210.01,3464592
2024-04-25,INFY,1204.91,1206.74,1200.24,1204.08,1800282
2024-04-26,INFY,1208.38,1210.28,1207.41,1209.4,1609524
2024-04-29,INFY,1206.85,1210.67,1206.51,1207.86,4584947
2024-04-30,INFY,1205.48,1206.81,1204.02,1205.13,4753534
2024-05-01,INFY,1202.95,1204.13,1202.15,1205.16,3364245
2024-05-02,INFY,1204.22,1205.9,1202.64,1205.32,3389877
2024-05-03,INFY,1202.76,1206.24,1200.86,1203.46,3693548
2024-05-06,INFY,1203.52,1203.54,1202.92,1204.17,2730489
2024-05-07,INFY,1209.52,1209.59,1206.56,1210.5,4568677
2024-05-08,INFY,1210.91,1212.02,1209.47,1209.92,3864546
2024-05-09,INFY,1208.67,1209.81,1208.54,1208.87,4719806
2024-05-10,INFY,1209.33,1216.0,1204.09,1209.72,2806406
2024-05-13,INFY,1209.97,1211.26,1207.0,1209.57,3828162
2024-05-14,INFY,1207.16,1209.98,1206.84,1207.62,4539589
2024-05-15,INFY,1207.07,1207.87,1204.61,1208.3,1726780
2024-05-16,INFY,1211.26,1211.84,1208.54,1210.84,2858060
2024-05-17,INFY,1213.8,1213.83,1213.65,1213.74,4827662
2024-05-20,INFY,1211.42,1215.58,1210.67,1210.6,3179161
2024-05-21,INFY,1210.47,1211.09,1208.57,1208.69,2227552
2024-05-22,INFY,1207.06,1209.29,1204.62,1207.84,3600142
2024-05-23,INFY,1208.07,1210.89,1207.21,1208.05,4488829
2024-05-24,INFY,1208.76,1210.2,1207.45,1208.81,3943294
2024-05-27,INFY,1208.59,1211.26,1208.14,1207.6,2041207
2024-05-28,INFY,1208.2,1210.72,1208.06,1208.02,3982438
2024-05-29,INFY,1210.58,1212.03,1210.08,1211.68,2957947
2024-05-30,INFY,1210.35,1210.59,1209.4,1210.35,3102376
2024-05-31,INFY,1207.85,1211.9,1207.76,1207.88,1177390
2024-06-03,INFY,1203.47,1205.37,1203.2,1203.67,2873357
2024-06-04,INFY,1207.7,1208.88,1206.98,1206.46,4469438
2024-06-05,INFY,1205.9,1206.59,1205.74,1206.52,2495122
2024-06-06,INFY,1204.41,1204.55,1203.97,1203.16,2582299
2024-06-07,INFY,1207.53,1210.6,1205.55,1206.59,3040753
2024-06-10,INFY,1207.14,1207.39,1206.44,1206.09,1845416
2024-06-11,INFY,1204.93,1204.96,1202.82,1204.75,2533856
2024-06-12,INFY,1202.23,1205.39,1202.15,1201.88,3201547
2024-06-13,INFY,1200.91,1202.22,1199.72,1200.91,2346121
2024-06-14,INFY,1202.26,1203.89,1200.72,1201.36,3857606
2024-06-17,INFY,1200.86,1201.26,1199.51,1201.86,2772973
2024-06-18,INFY,1198.46,1200.46,1196.61,1199.29,2966969
2024-06-19,INFY,1206.21,1206.21,1206.2,1206.03,3499133
2024-06-20,INFY,1200.11,1201.5,1198.83,1199.63,3875904
2024-06-21,INFY,1198.73,1201.44,1198.38,1198.15,4726414
2024-06-24,INFY,1203.25,1206.2,1201.79,1202.94,4182656
2024-06-25,INFY,1203.48,1204.07,1201.3,1202.08,4123116
2024-06-26,INFY,1203.74,1205.71,1202.03,1202.78,1430035
2024-06-27,INFY,1204.98,1205.62,1203.18,1205.84,3672822
2024-06-28,INFY,1205.49,1207.85,1205.08,1205.79,4986497
2024-07-01,INFY,1204.6,1205.04,1203.07,1206.24,2243970
2024-07-02,INFY,1205.04,1205.73,1199.11,1204.75,3998115
2024-07-03,INFY,1203.91,1205.36,1201.25,1203.55,4071183
2024-07-04,INFY,1199.73,1204.14,1199.42,1199.32,1989237
2024-07-05,INFY,1201.28,1202.75,1201.0,1200.97,1865500
2024-07-08,INFY,1200.78,1202.23,1200.13,1200.12,1264427
2024-07-09,INFY,1203.68,1206.05,1200.89,1203.95,4052408
2024-07-10,INFY,1199.34,1201.57,1197.22,1199.37,1475747
2024-07-11,INFY,1202.77,1203.23,1199.82,1202.26,1326590
2024-07-12,INFY,1204.13,1204.39,1203.34,1205.39,4596725
2024-07-15,INFY,1206.04,1208.13,1204.8,1207.94,1359403
2024-07-16,INFY,1203.74,1204.93,1203.08,1204.91,1517555
2024-07-17,INFY,1206.8,1207.04,1204.19,1207.36,4185333
2024-07-18,INFY,1205.53,1206.64,1203.66,1206.29,2357220
2024-07-19,INFY,1205.76,1209.46,1205.13,1207.61,4120235
2024-07-22,INFY,1204.08,1204.58,1201.36,1204.84,1139787
2024-07-23,INFY,1206.29,1207.35,1205.9,1205.71,1193978
2024-07-24,INFY,1200.83,1203.98,1199.99,1201.22,4509753
2024-07-25,INFY,1202.14,1204.6,1199.36,1202.76,4226003
2024-07-26,INFY,1196.48,1196.99,1192.66,1195.49,4823958
2024-07-29,INFY,1194.17,1194.84,1194.15,1193.88,1684831
2024-07-30,INFY,1193.2,1195.18,1191.69,1194.3,4812678
2024-07-31,INFY,1193.25,1194.4,1191.63,1191.43,1280789
2024-08-01,INFY,1196.82,1200.49,1196.31,1195.57,1918527
2024-08-02,INFY,1194.43,1197.19,1193.23,1194.25,4106347
2024-08-05,INFY,1197.65,1200.25,1197.14,1198.01,4957057
2024-08-06,INFY,1198.77,1199.85,1195.64,1197.41,1539725
2024-08-07,INFY,1198.0,1198.07,1196.6,1197.88,2256502
2024-08-08,INFY,1194.95,1197.53,1193.99,1196.11,2354511
2024-08-09,INFY,1196.05,1197.64,1195.07,1196.12,4570519
2024-08-12,INFY,1196.39,1196.52,1195.83,1197.33,3145350
2024-08-13,INFY,1192.23,1195.63,1191.41,1191.64,3989123
2024-08-14,INFY,1192.47,1196.35,1190.99,1191.66,3420915
2024-08-15,INFY,1194.96,1196.15,1193.12,1195.8,2976699
2024-08-16,INFY,1193.8,1197.37,1192.69,1194.17,4074980
2024-08-19,INFY,1194.6,1195.06,1194.39,1193.42,1806573
2024-08-20,INFY,1196.41,1198.43,1196.13,1195.61,4798696
2024-08-21,INFY,1196.79,1198.29,1195.0,1198.36,1778689
2024-08-22,INFY,1196.38,1197.71,1194.52,1195.45,4474692
2024-08-23,INFY,1195.08,1198.26,1189.7,1196.01,4173822
2024-08-26,INFY,1194.81,1195.83,1194.27,1194.34,2558140
2024-08-27,INFY,1199.37,1202.05,1198.92,1199.36,1931970
2024-08-28,INFY,1193.47,1194.79,1192.13,1193.76,4314921
2024-08-29,INFY,1196.25,1197.86,1196.12,1194.15,3556807
